BPM,SpO2,Temperature_C,Humidity_%,GSR,Angle_X,Angle_Y,Heat_Therapy_Duration,Sleep_Quality
109,98,36.76,32.42,47,7.9,-9.21,15.65,45.9
65,96,36.68,59.58,316,1.14,-3.04,3.76,88.81
80,99,38.46,50.73,16,8.72,-0.67,18.64,69.06
96,98,36.79,28.92,295,-6.48,1.39,10.72,68.46
81,95,36.42,52.5,330,5.84,0.15,5.49,78.92
65,94,36.6,31.51,344,-8.8,8.26,3.04,73.9
92,90,36.69,71.15,68,7.66,5.37,11.67,59.72
97,95,37.96,88.16,84,3.48,9.68,18.88,57.39
73,95,35.74,52.87,281,-2.59,-0.47,1.01,85.44
118,92,36.45,64.27,207,-6.19,-8.31,14.28,47.74
60,92,38.4,50.17,439,6.33,9.11,10.1,80.25
100,92,35.96,29.69,39,2.06,-9.92,9.91,56.4
96,92,37.73,87.94,468,-2.79,5.52,13.66,71.38
119,96,36.57,29.07,495,-1.12,-9.37,12.2,57.8
113,99,37.25,27.81,95,6.53,5.22,18.38,51.29
106,91,35.8,52.14,451,-3.22,8.76,6.18,61.64
101,99,36.42,66.12,485,-8.21,-2.21,7.95,66.69
61,99,37.0,44.84,249,8.23,-5.18,5.22,78.39
65,91,36.2,33.48,372,-2.25,-5.47,0.76,85.67
115,92,37.13,77.33,135,-3.03,-0.17,17.78,61.36
79,99,36.16,45.42,72,-5.91,-6.58,6.38,66.95
66,96,37.45,33.6,300,7.95,3.46,7.95,79.31
80,92,38.21,45.56,272,-5.65,-2.63,14.85,75.5
66,96,35.76,35.02,168,2.73,-3.54,0.8,82.83
97,98,36.15,56.36,332,7.62,-0.77,7.33,68.07
105,99,38.03,66.78,392,-9.3,0.85,17.75,63.16
91,93,37.39,75.97,197,6.58,-7.16,13.7,61.96
100,96,35.74,35.93,346,-1.79,4.16,5.72,69.79
107,98,36.96,31.69,105,3.16,7.66,15.65,55.62
67,97,36.13,21.37,100,-2.55,-4.44,3.55,80.11
108,97,36.1,35.97,358,3.91,-6.39,9.01,60.8
111,98,38.32,21.67,234,-4.91,5.21,21.97,57.03
58,94,37.78,44.18,279,-9.56,-6.33,8.23,77.51
103,94,37.59,30.2,328,8.96,-9.17,15.76,53.3
61,92,36.22,60.59,376,-9.67,2.38,0.02,82.55
65,94,35.86,46.86,105,6.48,-5.2,1.73,75.58
108,97,38.11,26.55,394,-6.62,-6.56,18.72,58.06
99,94,35.52,47.99,34,-2.16,9.63,7.55,57.03
77,93,36.66,34.65,156,6.45,-4.16,7.66,71.88
82,97,36.33,67.61,391,-5.88,8.07,4.65,70.08
111,96,37.21,45.51,272,7.31,-6.44,16.04,53.44
80,95,36.25,30.29,454,-0.04,6.38,3.22,81.37
79,94,36.43,44.47,395,-2.68,0.04,4.52,85.14
108,94,38.05,35.71,239,3.25,-8.43,19.96,56.77
83,99,37.31,75.7,206,-3.17,4.67,11.59,73.21
90,91,35.94,88.84,244,-3.05,7.84,5.75,66.81
68,93,37.68,21.78,92,4.67,-6.74,11.58,74.15
89,97,36.12,68.3,108,-3.8,4.51,7.83,67.68
84,97,36.8,38.48,305,-5.98,-1.1,8.25,75.6
71,90,37.44,24.65,113,6.15,5.08,10.77,73.28
84,91,36.32,21.0,23,6.11,4.28,8.65,66.0
99,94,36.65,81.67,292,-0.05,-9.47,10.64,64.92
105,98,37.7,44.75,461,0.53,-6.43,15.4,68.37
101,99,38.31,89.62,251,3.92,-0.58,19.76,69.12
107,96,37.09,50.97,266,0.19,8.67,14.68,61.19
118,99,35.53,33.13,354,-1.66,-3.16,8.21,62.3
92,94,36.52,74.4,208,9.9,2.58,9.4,63.19
118,90,36.7,84.85,442,-7.05,-9.76,13.16,49.67
61,95,36.52,77.09,54,1.85,4.22,4.75,83.29
76,97,36.81,72.16,26,7.72,2.06,9.48,70.79
95,96,37.4,43.43,491,3.74,4.31,11.58,72.66
64,91,35.86,24.51,322,7.62,8.09,0.0,75.59
111,94,36.32,34.09,443,-3.27,-7.07,9.86,60.95
61,93,37.02,51.28,1,-4.56,-4.77,7.8,78.33
104,98,36.45,86.93,67,7.03,9.92,12.86,49.01
106,99,38.47,70.6,401,-2.12,-6.87,20.06,64.23
87,90,36.79,77.98,147,4.19,4.41,10.4,69.11
55,95,38.11,39.41,468,-7.05,4.5,7.37,88.0
107,92,38.19,67.87,318,5.12,3.66,19.67,62.33
114,98,38.01,80.37,461,0.98,-5.45,18.73,64.5
88,94,35.64,53.56,327,-4.63,-5.7,3.03,70.15
58,95,38.34,50.09,129,-0.11,3.33,12.53,89.46
71,98,35.89,70.36,473,3.94,-6.27,0.0,81.7
58,98,35.6,59.19,82,-9.76,3.23,0.0,77.05
97,97,36.74,89.52,41,2.75,-0.15,13.21,68.84
58,98,36.08,49.76,155,0.83,-2.27,0.97,90.38
55,93,36.05,32.32,156,-5.59,-4.0,0.2,84.11
104,95,36.36,53.04,452,5.06,8.95,8.6,60.23
115,94,36.25,36.46,106,-3.93,0.16,13.67,59.71
89,94,37.55,59.29,283,-4.46,1.23,13.24,74.33
62,93,36.06,28.81,187,-0.58,8.99,1.33,81.27
78,91,37.13,86.5,104,3.52,3.08,10.71,75.16
90,95,38.46,80.19,111,8.58,9.16,19.69,55.94
104,98,36.8,30.89,473,-7.17,-7.87,10.56,59.41
97,90,37.43,32.07,132,-2.07,6.93,15.71,63.34
81,96,38.41,55.87,270,-8.66,-3.29,16.04,70.56
86,95,35.91,74.1,109,5.17,6.21,6.17,65.52
72,92,36.76,35.34,72,-1.05,7.11,7.96,75.65
82,90,38.05,24.27,415,4.14,-4.57,13.0,76.85
83,93,38.3,58.19,435,-3.56,-1.82,14.23,80.74
70,98,37.3,68.41,345,6.89,4.52,7.57,78.21
101,91,35.93,37.11,292,0.7,-8.02,7.43,64.88
113,92,38.2,71.78,142,8.87,5.11,22.7,49.56
85,91,36.02,86.55,424,-8.42,-7.79,3.38,66.52
58,91,36.56,29.6,259,0.29,8.29,2.3,85.89
91,99,36.63,55.77,244,5.33,-4.47,9.39,67.62
71,97,36.84,23.98,436,2.0,1.51,4.55,89.0
93,92,37.87,34.47,483,-9.54,-7.66,13.62,62.53
102,96,37.91,26.29,339,9.45,-4.61,17.04,58.91
100,97,37.66,48.28,154,-4.03,-1.92,17.25,65.93
102,92,35.57,77.46,148,-5.01,-0.26,7.25,65.63
93,91,37.19,60.4,59,-0.29,-10.0,14.48,62.34
58,97,37.74,35.58,85,0.84,7.77,9.96,82.36
84,92,36.83,22.81,191,5.33,-9.85,9.56,63.61
84,96,38.33,58.74,326,-2.13,5.47,15.71,75.39
76,90,37.97,29.3,430,-1.2,-0.59,11.26,88.45
66,95,37.41,43.99,181,0.7,0.48,8.96,89.21
90,98,35.69,55.71,286,-2.11,-5.83,4.08,71.18
72,92,37.46,83.26,272,8.29,2.15,9.47,76.91
107,96,38.23,25.73,254,7.03,0.74,20.53,62.26
55,95,36.64,66.8,433,-0.9,-6.72,0.36,92.02
112,97,38.01,20.99,6,-10.0,-5.24,22.91,45.84
60,92,36.44,64.09,125,8.02,-8.66,3.45,72.48
98,92,37.21,58.61,82,-7.51,-8.67,15.33,53.21
78,93,37.45,76.83,27,-5.11,-9.72,13.06,63.74
73,92,37.53,57.22,265,-6.95,-5.59,10.12,73.75
72,98,38.15,44.68,282,-6.4,3.59,12.82,77.64
84,93,36.2,36.99,396,6.06,-3.68,4.36,74.24
96,95,36.29,25.97,449,1.59,-3.15,6.65,75.3
87,97,37.61,57.42,469,9.12,-7.36,11.27,66.1
66,97,36.03,82.18,250,-5.37,1.51,1.36,83.74
81,94,36.89,56.03,467,-0.29,-3.16,6.49,84.71
93,94,35.56,71.74,187,9.55,3.53,5.03,61.55
63,95,35.92,40.89,382,6.53,4.83,0.0,82.51
75,99,37.54,51.37,298,4.57,1.69,10.2,80.94
83,96,37.74,42.72,68,-6.22,-4.48,15.13,67.02
87,99,35.85,27.65,318,5.39,0.17,3.95,76.19
116,96,36.18,49.19,325,-3.05,-4.96,11.37,58.89
69,93,35.8,73.5,98,0.61,8.06,2.3,77.06
56,95,36.8,47.65,192,2.18,5.33,3.78,86.83
106,96,35.88,65.51,226,2.19,-0.14,8.83,68.73
98,94,36.81,73.1,450,4.53,9.31,9.66,63.39
108,94,37.7,42.59,181,3.23,0.94,18.77,64.62
72,91,37.55,75.83,419,-8.63,-3.43,8.46,77.91
57,96,36.34,43.72,326,-0.85,-8.09,0.35,87.29
61,95,37.52,37.93,92,3.28,0.87,9.39,86.35
97,90,38.28,35.57,142,-4.08,7.21,19.9,60.79
92,93,36.54,33.99,202,-3.74,7.33,9.59,64.75
91,92,36.49,71.6,401,-7.51,2.09,7.13,71.0
112,92,37.21,82.13,491,-1.63,-2.13,14.06,69.31
87,96,36.24,36.15,131,9.74,3.01,7.77,63.83
113,99,37.45,25.97,471,-4.29,5.24,15.66,61.48
65,93,38.0,41.96,266,0.63,-1.77,10.82,89.94
76,97,36.88,66.05,133,4.86,-0.47,8.76,78.25
98,98,37.54,45.8,377,-9.73,3.61,14.02,62.53
60,92,37.46,58.44,178,8.01,7.53,8.0,74.91
96,94,35.62,72.1,185,-2.27,5.82,5.93,65.99
79,93,36.05,48.59,443,7.38,-9.55,2.12,69.04
111,99,38.18,89.98,17,-9.22,-7.51,23.43,44.76
109,95,38.32,40.86,462,-7.09,7.06,19.26,57.77
70,99,37.84,88.48,322,-3.55,6.68,10.49,79.17
68,93,38.26,34.21,400,-3.09,-2.22,11.42,87.62
93,97,36.42,27.77,96,6.96,1.69,10.23,65.05
82,92,36.24,72.56,33,-9.78,8.12,7.79,58.19
105,94,36.65,69.16,413,2.82,8.23,10.63,62.5
103,90,35.67,76.78,402,-7.37,5.66,5.41,60.9
63,95,37.93,44.05,392,6.46,-5.81,8.83,81.61
112,94,38.45,85.16,423,5.57,4.61,20.93,60.25
99,97,37.97,28.36,299,-0.0,-7.98,17.17,66.9
76,98,37.16,22.12,350,-5.75,7.88,8.02,72.65
86,97,36.39,41.04,186,2.69,-7.02,7.77,69.07
96,97,36.09,75.81,346,-6.87,3.25,6.71,66.77
107,92,36.59,67.11,110,-6.2,2.2,13.76,58.61
113,93,37.5,50.53,408,2.53,5.54,16.52,61.97
93,93,36.84,37.94,246,9.82,1.03,10.85,65.39
69,94,38.3,24.15,70,7.82,-8.81,15.11,66.94
83,98,38.06,43.63,308,1.86,4.12,14.33,77.49
57,98,35.81,52.2,431,0.77,-2.34,0.0,96.39
64,99,35.89,68.09,326,9.97,-3.59,0.0,78.25
83,90,37.53,65.22,211,0.95,9.83,12.63,69.78
89,97,36.19,86.31,308,-1.6,1.81,6.18,77.57
60,90,37.87,27.03,107,8.19,4.21,10.8,77.25
66,91,37.27,43.54,176,-5.32,0.53,8.31,83.51
92,96,36.19,53.71,426,-8.05,5.4,5.59,66.38
73,97,36.94,66.95,227,2.68,5.04,7.51,78.77
62,90,36.72,54.68,18,-8.08,3.14,6.31,75.89
62,92,38.12,83.89,321,-2.54,9.95,10.29,80.43
101,96,35.6,62.61,417,-1.53,-0.8,4.51,75.04
58,98,38.19,22.78,247,0.95,4.12,10.57,89.85
105,97,37.46,27.96,208,9.83,5.96,16.7,52.71
99,97,37.71,72.74,215,-5.58,-2.48,16.71,65.13
62,98,35.51,70.11,200,-2.48,-0.86,0.0,88.99
70,99,37.38,30.74,437,-7.36,9.38,7.05,73.65
63,92,37.27,24.12,256,2.15,-9.35,6.87,79.81
114,97,37.11,60.51,105,4.55,-3.29,17.81,55.68
69,90,37.86,64.5,475,-0.36,-0.28,8.84,94.24
95,97,37.17,29.47,310,-5.08,-9.97,12.24,60.64
76,96,38.07,53.15,270,2.42,7.98,13.36,74.92
78,97,36.2,41.41,382,0.78,-4.28,3.27,82.57
98,90,37.92,85.19,468,-6.58,-4.85,15.01,66.65
55,95,36.04,35.34,270,-1.89,6.41,0.0,87.95
64,96,37.94,71.33,120,-1.3,-4.44,11.8,83.52
110,94,38.32,56.27,406,9.65,3.15,20.05,57.75
104,94,36.51,20.81,244,6.99,6.43,11.4,56.78
66,96,37.09,56.19,65,4.69,5.85,8.5,75.66
114,92,37.47,26.96,429,7.78,5.64,16.38,55.48
80,95,35.74,66.13,227,4.71,-8.23,2.92,69.02
95,96,36.98,59.59,369,8.07,-8.4,10.72,60.11
90,90,36.58,20.73,136,-8.91,-3.86,10.05,62.39
77,91,38.12,34.33,193,-0.88,-9.28,14.56,73.17
97,93,38.13,74.34,193,4.94,0.01,18.62,69.42
60,97,37.6,39.3,145,1.67,-2.1,9.06,88.38
97,99,37.47,54.95,144,-6.5,1.14,15.8,65.22
79,95,37.7,41.84,488,-3.19,-4.02,9.93,81.6
72,90,36.6,84.51,71,-3.64,-0.28,7.18,80.7
116,99,36.71,57.56,353,-4.77,-3.31,13.74,59.37
67,94,37.16,68.73,417,-3.14,-6.1,5.54,83.76
97,96,38.31,25.84,452,0.3,2.99,16.95,76.6
82,95,37.67,22.82,191,7.1,3.47,13.35,70.14
72,98,37.15,38.15,43,4.84,6.58,10.23,71.15
113,97,37.81,41.64,156,6.7,7.5,20.6,49.58
114,93,36.61,68.14,445,7.67,4.09,11.91,57.79
117,94,37.69,59.84,475,-1.68,3.75,17.61,64.49
111,96,36.73,46.22,15,-3.08,-8.87,16.21,50.46
105,97,36.34,65.79,77,-8.85,-7.8,12.42,49.06
110,94,37.33,31.45,51,8.61,6.25,18.64,48.19
81,98,37.56,24.44,1,-8.68,-5.34,14.49,62.69
86,99,36.88,79.82,231,4.82,-2.89,9.78,72.37
63,93,37.2,59.48,60,-2.44,-7.09,8.48,78.26
100,93,37.58,65.44,131,8.98,-6.1,17.1,54.53
80,97,37.8,41.51,381,-1.61,5.51,11.71,79.08
62,90,38.19,46.04,51,6.33,-4.76,13.32,76.71
60,97,36.56,25.77,296,-4.35,-1.02,2.36,89.48
78,94,38.35,79.99,179,-4.02,-6.97,16.08,71.4
102,90,37.41,61.47,30,1.91,3.56,17.66,63.04
99,93,37.86,25.85,409,9.96,4.57,15.53,61.25
67,91,37.6,76.32,154,0.35,-2.77,10.36,85.84
79,93,36.12,51.09,120,8.73,5.69,5.68,65.59
74,97,35.71,73.56,50,5.72,-5.2,3.37,70.89
99,94,37.68,20.88,481,5.92,3.84,13.88,68.41
101,90,37.03,22.01,94,-1.28,4.6,14.93,64.32
117,96,37.61,31.95,175,-2.27,9.37,20.18,51.03
109,90,36.93,34.76,10,-6.16,-5.35,16.85,51.88
73,98,36.44,73.48,391,9.28,-8.13,3.37,70.43
89,92,36.36,69.47,11,9.19,-4.74,9.97,59.01
107,92,37.69,63.13,354,4.94,-7.54,16.82,58.6
80,95,36.33,81.94,44,-4.07,-6.61,7.71,68.06
68,99,37.64,37.3,289,-5.1,-3.32,9.43,81.68
99,95,36.65,83.31,204,9.77,-1.72,11.52,60.79
98,95,37.81,83.66,218,-8.67,8.07,16.98,55.27
119,90,35.93,50.4,327,6.87,-6.09,10.67,51.49
105,94,36.11,26.61,430,-2.89,9.44,7.77,61.31
97,95,37.56,70.86,255,-1.62,6.2,15.14,67.21
77,97,37.18,43.59,247,6.64,7.63,9.33,69.32
110,90,36.11,75.65,20,-8.19,8.59,12.86,45.27
73,94,38.21,31.46,40,-2.92,5.06,15.74,74.72
109,92,36.33,57.77,458,9.04,5.78,9.36,56.88
114,91,36.76,55.57,277,3.98,-1.24,14.35,62.27
113,97,36.11,27.02,276,5.1,0.21,10.87,62.65
87,96,36.66,45.43,411,5.15,8.65,7.11,68.16
73,99,36.97,25.93,194,-8.79,-2.43,8.03,73.91
82,96,36.39,52.53,70,-5.94,-9.16,8.13,62.28
106,94,37.81,79.0,269,-0.17,5.26,18.05,65.86
103,98,36.68,38.91,334,-2.64,1.46,11.17,70.26
91,94,37.69,73.54,72,-1.78,6.3,16.42,66.24
80,91,36.12,32.84,307,5.63,-8.49,4.04,69.2
94,92,36.63,67.16,426,-9.71,2.42,8.2,66.96
92,93,35.52,84.09,198,3.21,-5.05,4.54,68.05
108,94,37.78,42.67,75,-10.0,8.07,20.23,45.82
76,92,37.38,83.03,274,-8.74,-7.8,9.85,67.63
70,96,37.95,55.38,282,-1.83,6.86,11.45,80.21
82,94,36.87,42.18,145,6.82,-8.23,9.78,63.84
89,94,37.9,82.76,12,-7.1,-9.5,17.68,55.82
114,95,37.44,22.24,362,1.09,-5.3,16.89,62.57
99,96,35.51,21.96,128,3.57,-3.34,6.57,64.77
100,99,36.26,61.99,229,-5.41,2.53,9.52,65.05
109,99,36.98,75.77,84,0.25,-7.37,16.37,58.05
80,97,37.36,72.61,161,8.23,-1.25,11.67,71.84
79,98,35.7,25.56,396,0.24,-5.91,0.82,81.03
119,93,37.62,86.52,364,-6.85,7.11,18.74,51.03
60,94,37.13,69.21,370,2.56,-9.1,4.45,83.41
77,94,37.08,86.44,488,1.84,-2.88,6.41,85.59
118,97,36.38,43.04,50,-9.46,2.63,15.48,47.49
97,98,37.28,68.58,214,-8.19,8.26,14.18,56.04
77,96,35.58,80.2,0,-6.86,7.36,3.81,64.43
84,94,35.69,46.63,470,-7.27,7.9,1.07,69.19
72,92,37.7,87.54,376,-4.81,-8.74,9.65,75.26
75,90,36.47,38.55,411,-0.92,6.82,3.72,81.44
111,98,36.54,42.09,122,-2.57,5.6,14.18,57.14
77,94,36.13,84.42,287,7.81,8.05,3.66,68.21
99,98,36.84,87.88,199,2.24,-3.77,12.49,67.27
98,99,35.66,39.96,182,7.52,8.24,6.56,55.73
101,93,36.4,29.55,409,0.54,-1.95,8.62,74.69
94,94,37.08,73.13,397,-8.2,2.68,10.74,67.88
105,93,36.9,85.08,215,-0.73,-1.52,13.83,69.1
96,91,38.5,62.05,239,6.44,-1.45,19.81,67.31
61,90,36.67,64.42,348,-6.12,0.93,2.55,88.0
104,97,36.66,73.41,67,-8.18,-2.88,13.93,56.07
102,93,37.01,30.72,318,-3.41,5.85,12.77,64.24
60,94,36.07,88.14,81,-2.22,2.67,2.04,85.75
63,95,38.13,45.5,141,-3.87,3.8,12.33,82.12
111,97,37.22,63.98,410,-7.3,-5.38,14.68,57.49
85,97,36.08,52.8,40,-4.98,9.39,7.48,61.05
75,96,37.88,52.77,238,3.65,3.2,12.52,79.04
94,93,35.6,69.19,2,-2.28,-6.06,7.29,63.03
99,95,38.45,89.63,93,2.65,5.01,21.61,63.17
103,93,38.1,66.13,58,0.73,-6.53,21.0,60.96
74,96,37.24,75.58,227,0.98,-8.73,9.22,75.88
71,90,35.83,21.93,406,-5.03,0.55,0.0,85.92
82,94,36.15,76.73,17,0.43,1.07,7.46,77.54
95,99,36.34,41.0,493,-9.53,-6.22,6.26,63.46
79,99,36.22,28.87,238,-1.37,-3.03,5.04,79.98
112,93,36.99,27.93,359,1.45,8.92,14.27,58.74
95,96,38.33,67.59,73,-6.36,-4.3,20.44,61.17
60,98,36.83,89.83,375,-4.87,-6.89,2.91,83.39
92,94,37.48,66.63,331,-5.61,9.85,13.01,62.07
60,93,37.57,38.36,168,-8.59,-3.95,8.65,78.31
99,98,38.11,34.23,263,-3.04,3.61,18.24,67.78
68,94,35.6,56.82,159,9.58,-5.37,0.52,71.24
94,98,36.71,24.55,336,-2.92,1.0,9.5,75.01
57,97,37.85,47.95,168,-0.79,-2.27,9.49,91.18
78,93,37.94,66.64,428,3.06,9.23,11.54,74.81
73,96,38.28,87.74,205,2.97,-1.34,14.46,82.42
72,94,37.61,49.8,356,9.0,1.68,9.38,78.3
118,99,36.24,34.02,8,7.15,8.9,15.2,41.9
89,93,37.02,77.22,345,5.88,9.78,9.93,63.6
116,94,35.6,72.09,303,9.03,-7.97,8.66,47.66
55,94,37.44,80.18,114,-5.38,6.69,7.56,80.29
79,98,37.16,35.03,151,2.34,-2.36,10.6,77.88
99,98,37.5,48.34,86,7.74,1.9,16.94,60.65
103,95,38.29,88.71,94,2.48,-2.5,21.61,64.4
70,93,37.56,31.06,230,9.55,-1.98,10.01,75.77
73,91,36.46,67.0,427,-7.99,-6.82,3.14,74.26
77,92,36.1,36.6,185,-1.21,1.46,4.53,82.0
79,91,38.06,55.01,449,9.55,0.93,12.13,76.9
70,94,36.08,76.04,113,-2.41,-6.21,3.78,76.91
108,95,35.98,54.2,273,4.79,0.83,9.29,64.71
55,94,36.12,76.38,463,-9.39,9.46,0.0,79.14
96,91,37.03,49.84,28,3.9,4.29,14.55,62.74
73,94,35.87,89.95,202,8.69,-0.38,2.44,76.65
88,98,38.31,50.51,1,-2.35,8.32,19.66,63.22
109,93,38.4,30.46,77,-9.57,1.51,23.52,53.74
72,99,38.42,48.13,323,-9.44,-7.3,13.78,70.37
88,91,35.62,71.98,230,7.84,0.95,3.89,70.05
99,92,38.34,79.36,97,4.45,-6.38,21.02,59.44
60,92,38.49,52.21,116,-7.87,5.35,13.8,76.46
75,98,38.33,61.61,109,-8.91,9.34,16.05,62.78
102,93,37.51,79.14,166,6.1,-2.78,16.8,61.66
93,90,37.6,76.95,456,6.2,-1.3,12.56,73.62
85,90,35.87,66.04,487,-7.59,-1.57,1.96,76.25
64,96,38.12,77.05,296,-3.97,-4.29,10.95,84.0
84,96,35.68,60.31,454,5.6,5.88,1.15,73.3
72,91,36.45,20.33,370,0.51,2.35,3.47,87.96
114,98,38.47,22.89,336,9.13,-8.72,22.31,48.3
69,98,36.77,88.59,377,-0.38,6.78,4.36,84.45
58,94,35.89,30.15,86,3.54,-6.26,0.71,80.96
117,92,38.41,48.32,492,0.2,9.58,21.02,59.61
94,92,38.45,85.37,458,8.86,-2.47,16.98,68.57
63,92,36.06,33.65,21,-2.03,2.33,3.2,83.69
63,95,38.09,79.07,209,-5.4,-8.44,11.48,76.06
80,93,36.67,77.28,304,-3.47,-3.11,6.82,78.19
58,97,36.64,89.04,411,7.06,6.05,1.21,83.5
70,94,36.29,39.72,271,-0.04,-0.46,3.23,89.82
69,90,35.63,42.07,489,-2.91,8.09,0.0,82.07
106,98,36.3,83.2,323,0.89,1.5,9.99,70.59
59,90,35.66,36.39,445,-7.34,8.57,0.0,80.31
74,95,38.27,58.35,419,-9.89,9.65,12.48,67.93
72,90,37.49,69.51,277,-4.39,-0.92,9.56,83.17
56,92,38.16,39.03,138,2.1,1.3,11.12,90.68
67,99,37.65,85.69,340,4.23,6.7,8.76,80.18
58,94,35.89,66.6,376,6.53,-5.57,0.0,84.0
96,99,38.32,23.3,231,8.53,7.23,19.0,57.7
115,96,38.2,29.5,232,-1.76,1.84,22.18,62.82
62,99,36.54,33.35,79,4.81,4.51,4.83,79.4
117,97,35.83,37.15,425,-8.51,-8.4,8.82,49.71
63,98,37.61,71.15,54,-8.85,5.32,10.62,72.57
65,95,37.69,26.23,456,-7.5,-3.78,7.37,83.07
96,98,38.19,44.54,290,-1.03,6.1,17.75,69.24
67,97,35.66,83.8,440,-5.77,0.18,0.0,88.15
90,98,35.93,58.97,33,-4.26,-4.51,7.8,65.14
67,99,37.29,38.58,328,2.96,9.06,7.09,78.64
66,93,37.36,86.99,332,-2.83,5.3,7.17,83.88
91,98,35.6,37.1,453,1.15,9.71,2.17,70.53
106,96,36.69,83.36,387,-1.75,-2.71,11.28,69.38
56,94,37.25,70.8,251,-6.62,2.98,5.45,85.49
110,94,37.71,71.84,429,-8.52,2.23,16.78,60.68
114,90,36.45,73.55,475,-5.28,3.75,10.79,61.67
77,91,36.95,55.46,124,-8.85,-9.23,9.42,62.28
94,99,37.94,77.02,10,2.37,-4.17,18.91,65.35
118,92,38.36,78.53,481,5.91,8.19,21.1,53.7
77,97,36.19,45.23,316,-3.21,-1.52,3.69,82.15
83,95,36.26,48.02,121,-2.26,9.21,7.19,67.16
105,99,38.32,82.21,34,6.32,-5.73,22.76,53.72
85,94,36.69,56.73,68,-5.55,9.95,10.26,60.26
104,90,37.66,80.69,312,-7.62,3.95,16.46,60.36
74,98,37.34,63.87,486,0.02,5.53,7.12,86.06
109,92,36.36,61.55,138,2.92,-2.06,12.7,62.28
56,92,37.46,22.17,11,1.99,8.14,8.89,80.06
79,91,37.47,39.45,124,4.28,0.91,12.39,76.76
67,93,37.28,55.14,298,-8.86,3.62,7.31,77.48
112,91,35.8,61.11,146,-1.44,-8.1,10.43,55.47
118,98,38.49,64.13,76,-5.23,2.63,25.77,53.09
113,99,36.7,70.14,67,5.18,7.58,15.94,49.52
114,96,37.41,65.94,205,7.45,-6.43,18.32,50.43
116,97,38.16,79.4,235,-4.37,4.75,22.14,55.75
70,92,36.77,40.68,58,-8.1,-9.49,7.77,65.05
69,95,37.82,64.91,257,-4.93,8.52,10.84,74.49
109,99,38.42,23.58,253,-7.92,9.66,21.85,49.47
89,95,36.58,53.61,391,-3.55,-2.92,7.27,75.56
109,90,36.72,38.76,405,0.76,-7.86,11.83,63.25
68,95,38.22,46.66,242,9.47,3.17,12.76,75.67
103,92,35.98,44.83,460,-2.01,-9.4,6.39,64.0
61,92,35.59,24.23,276,-5.6,-0.35,0.0,87.88
84,92,38.23,52.67,468,-6.66,-4.56,13.75,73.89
103,99,37.96,89.62,219,-6.54,-0.53,18.73,64.39
70,99,38.42,40.93,224,-6.15,-9.63,14.35,70.54
105,97,35.67,71.53,412,5.25,-8.97,5.75,58.68
96,94,35.97,58.35,100,-8.78,-9.68,8.54,51.85
71,93,35.82,42.77,341,9.95,2.38,0.37,76.52
117,98,37.55,26.27,121,0.45,1.2,20.44,61.93
99,98,37.32,35.11,217,0.89,-5.34,14.72,67.37
61,90,36.58,74.73,74,-2.85,2.93,4.85,84.04
81,91,35.67,39.53,330,3.81,7.68,1.76,72.31
64,97,37.42,30.1,236,-0.57,-4.45,8.03,86.69
88,94,37.21,43.19,481,-3.42,6.64,9.34,73.55
90,96,35.84,60.88,338,-4.7,3.25,4.31,72.22
79,90,38.23,69.24,239,8.51,-9.32,15.04,63.88
60,99,36.1,47.12,164,-4.18,-2.5,1.34,85.27
78,94,37.73,54.87,333,-1.27,0.16,11.42,85.95
72,92,38.16,51.84,156,-2.99,4.63,14.12,77.97
60,99,37.24,20.63,210,-8.28,-4.26,6.59,79.16
83,91,36.24,47.69,420,-6.28,9.65,4.1,67.78
79,91,36.43,61.11,276,-6.21,3.69,5.68,74.14
109,98,38.16,59.9,215,3.87,-2.54,20.94,62.1
100,93,36.39,72.48,217,-1.87,-8.06,10.3,62.43
78,93,37.74,66.93,232,5.64,-6.37,12.47,71.23
80,96,38.47,39.38,375,4.18,-0.25,15.1,82.19
82,99,38.5,37.9,11,-6.16,-0.11,19.29,71.7
57,99,37.1,52.49,431,1.26,5.35,3.09,92.18
92,91,37.98,71.31,82,4.86,4.52,17.98,64.38
115,92,38.47,26.57,430,2.66,-5.97,21.55,60.74
105,92,36.62,86.38,112,2.0,1.9,13.5,65.06
102,95,36.26,58.02,477,4.79,-9.59,7.42,61.28
75,92,35.84,41.45,270,-8.86,-2.03,2.01,74.83
108,94,35.92,68.54,194,4.63,5.28,9.77,57.99
110,93,38.06,23.13,368,-4.55,-2.01,19.12,64.49
113,92,37.27,53.91,140,1.44,6.71,18.03,56.52
105,97,38.12,54.02,442,-5.15,9.52,17.69,58.73
74,99,37.87,31.34,456,6.78,2.14,10.08,81.42
113,92,37.52,78.62,123,-0.39,-7.1,19.48,56.97
63,95,37.33,75.78,140,2.86,-2.41,8.34,84.98
55,96,35.65,30.69,207,5.88,-9.81,0.0,77.81
83,96,38.12,45.47,114,7.91,2.05,16.54,68.83
117,91,36.75,27.03,205,4.64,6.43,15.62,52.31
110,92,37.18,79.4,455,-7.02,2.6,13.85,62.55
89,99,35.57,42.63,402,7.09,5.72,2.11,68.17
57,99,38.31,50.75,440,2.37,6.0,9.04,90.26
61,93,38.21,42.67,287,2.19,7.02,10.87,84.19
81,96,37.13,41.7,354,8.43,-4.67,8.81,70.87
